Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Africa (FAO),1966,306022270,77180,,,0.3746,,206050,,,,,0,0,0,13000,0.000042480566,0.042480566000000004,62000,0.00020259962,0.20259961999999998,41000,0.00013397717,0.13397717,6000,0.000019606416,0.019606415999999998,,,,7000,0.000022874152,0.022874152000000002,0.13,0.35616438,1.43,0.13,0.07
,Africa (FAO),1967,313800030,80884,,,0.41889998,,193100,,,,,1000,0.0000031867428,0.0031867428,8000,0.000025493942,0.025493942000000002,70000,0.000223072,0.223072,47000,0.00014977691,0.14977691,6000,0.000019120456,0.019120456,,,,7000,0.0000223072,0.0223072,0.15,0.4109589,1.62,0.14,0.07
,Africa (FAO),1968,321824640,90459,,,0.4163,,217295,,,,,1000,0.0000031072825,0.0031072825,15000,0.000046609235,0.046609235000000006,73000,0.00022683162,0.22683162,50000,0.00015536412,0.15536412,7000,0.000021750977,0.021750976999999998,,,,8000,0.00002485826,0.02485826,0.15,0.4109589,1.66,0.15,0.08
,Africa (FAO),1969,330113900,89000,,,0.4594,,193741,,,,,1000,0.0000030292576,0.0030292576,9000,0.000027263319,0.027263318999999998,79000,0.00023931135,0.23931135,52000,0.0001575214,0.1575214,6000,0.000018175546,0.018175546,,,,7000,0.000021204803,0.021204802999999998,0.16,0.43835616000000005,1.69,0.15,0.08
,Africa (FAO),1970,338682850,97211,,,0.4366,,222630,,,,,4000,0.00001181046,0.01181046,18000,0.00005314707,0.053147070000000005,80000,0.00023620919,0.23620919,52000,0.00015353598,0.15353598,6000,0.000017715689,0.017715689,,,,7000,0.000020668303,0.020668303000000002,0.15,0.4109589,1.63,0.15,0.08
,Africa (FAO),1971,347551330,97545,,,0.4121,,236701,,,,,0,0,0,12000,0.00003452727,0.03452727,83000,0.00023881363,0.23881363,60000,0.00017263637,0.17263637,6000,0.000017263636,0.017263636,,,,8000,0.000023018181,0.023018181000000002,0.17,0.46575342000000003,1.83,0.16,0.08
,Africa (FAO),1972,356727460,103891,,,0.4312,,240943,,,,,4000,0.000011213042,0.011213042000000001,8000,0.000022426084,0.022426084000000002,96000,0.000269113,0.26911300000000005,69000,0.00019342497,0.19342497,7000,0.000019622823,0.019622823,,,,8000,0.000022426084,0.022426084000000002,0.19,0.52054794,2.08,0.18,0.1
,Africa (FAO),1973,366190460,106221,,,0.4369,,243127,,,,,14000,0.000038231472,0.038231471999999996,10000,0.000027308193,0.027308193,108000,0.0002949285,0.2949285,70000,0.00019115735,0.19115735,6000,0.000016384916,0.016384916,,,,8000,0.000021846554,0.021846554,0.19,0.52054794,2.03,0.18,0.09
,Africa (FAO),1974,375910820,135960,,,0.5421,,250784,,,,,12000,0.000031922467,0.031922467,6000,0.000015961234,0.015961233999999998,132000,0.00035114711,0.35114711,72000,0.0001915348,0.19153479999999998,7000,0.000018621438,0.018621438,,,,9000,0.00002394185,0.023941849999999997,0.19,0.52054794,2.04,0.18,0.09
,Africa (FAO),1975,385868160,151128,,,0.5552,,272200,,,,,10000,0.000025915588,0.025915588,25000,0.00006478897,0.06478897,133000,0.0003446773,0.34467729999999996,77000,0.00019955002,0.19955002,8000,0.00002073247,0.02073247,,,,9000,0.000023324028,0.023324028,0.2,0.5479452,2.09,0.19,0.1
,Africa (FAO),1976,396051500,177483,,,0.5985,,296536,,,,,19000,0.000047973557,0.047973557,3000,0.0000075747726,0.0075747726,157000,0.0003964131,0.3964131,86000,0.00021714348,0.21714348,9000,0.000022724318,0.022724318,,,,11000,0.000027774166,0.027774166,0.22,0.60273972,2.28,0.21,0.11
,Africa (FAO),1977,406487260,214047,,,0.66209996,,323289,,,,,72000,0.00017712732,0.17712732,20000,0.000049202034,0.049202034,207000,0.0005092411,0.5092411,89000,0.00021894906,0.21894906,10000,0.000024601017,0.024601017,,,,12000,0.000029521221,0.029521221,0.22,0.60273972,2.3,0.21,0.11
,Africa (FAO),1978,417267740,308253,,,0.8499,,362684,,,,,67000,0.00016056836,0.16056836000000002,37000,0.00008867208,0.08867208,266000,0.00063748035,0.6374803499999999,94000,0.00022527501,0.22527501,11000,0.00002636197,0.026361970000000002,,,,12000,0.000028758514,0.028758514000000002,0.23,0.6301369800000001,2.36,0.22,0.11
,Africa (FAO),1979,428541400,327037,,,0.82409996,,396837,,,,,84000,0.00019601373,0.19601373,8000,0.000018667974,0.018667974,326000,0.00076071994,0.76071994,93000,0.0002170152,0.2170152,11000,0.000025668465,0.025668465,,,,12000,0.000028001961,0.028001961,0.22,0.60273972,2.27,0.21,0.11
,Africa (FAO),1980,440387700,339734,,,0.80289996,,423149,,,,,26000,0.000059038885,0.059038885,2000,0.0000045414527,0.0045414527,342000,0.0007765884,0.7765884,92000,0.00020890683,0.20890683000000002,12000,0.000027248716,0.027248716,,,,13000,0.000029519442,0.029519442,0.21,0.57534246,2.19,0.2,0.1
,Africa (FAO),1981,452847140,358617,,,0.7944,,451426,,,,,25000,0.00005520627,0.055206269999999995,1000,0.0000022082506,0.0022082506,360000,0.00079497026,0.79497026,103000,0.00022744983,0.22744983,12000,0.000026499009,0.026499009,,,,13000,0.00002870726,0.02870726,0.23,0.6301369800000001,2.39,0.22,0.11
,Africa (FAO),1982,465865600,419742,,,0.7991,,525291,,,,,66000,0.00014167176,0.14167176,0,0,0,419000,0.000899401,0.899401,110000,0.00023611961,0.23611961,12000,0.000025758502,0.025758502,,,,14000,0.000030051586,0.030051586,0.24,0.65753424,2.49,0.23,0.12
,Africa (FAO),1983,479365200,351083,,,0.92289996,,380399,,,,,40000,0.00008344369,0.08344369,1000,0.0000020860923,0.0020860923,376000,0.0007843707,0.7843707,74000,0.00015437082,0.15437082,8000,0.000016688738,0.016688737999999998,,,,9000,0.00001877483,0.01877483,0.15,0.4109589,1.59,0.15,0.08
,Africa (FAO),1984,493208580,354047,,,0.92399997,,383178,,,,,26000,0.000052716034,0.052716034,0,0,0,379000,0.0007684376,0.7684375999999999,79000,0.00016017565,0.16017565,8000,0.000016220318,0.016220318,,,,9000,0.000018247858,0.018247858,0.16,0.43835616000000005,1.64,0.16,0.08
,Africa (FAO),1985,507294850,377706,,,1.0186,,370824,,,,,29000,0.000057165966,0.057165966,3000,0.0000059137205,0.0059137205,420000,0.0008279209,0.8279209,94000,0.00018529658,0.18529658000000002,10000,0.000019712403,0.019712403,,,,12000,0.000023654882,0.023654882,0.19,0.52054794,1.94,0.18,0.09
,Africa (FAO),1986,521607140,367285,,,0.9402,,390659,,,,,68000,0.00013036632,0.13036632,2000,0.0000038343032,0.0038343031999999995,446000,0.00085504964,0.85504964,102000,0.00019554948,0.19554948,11000,0.000021088668,0.021088667999999998,,,,12000,0.000023005821,0.023005821,0.2,0.5479452,2.04,0.19,0.1
,Africa (FAO),1987,536142820,441655,,,0.8452,,522550,,,,,95000,0.0001771916,0.1771916,1000,0.0000018651747,0.0018651747,530000,0.0009885426,0.9885426,140000,0.00026112446,0.26112446,16000,0.000029842795,0.029842795000000002,,,,18000,0.000033573146,0.033573146,0.26,0.71232876,2.75,0.25,0.13
,Africa (FAO),1988,550874050,542018,,,0.8113,,668070,,,,,52000,0.000094395444,0.094395444,9000,0.000016337672,0.016337672,600000,0.0010891781,1.0891780999999998,164000,0.0002977087,0.2977087,19000,0.00003449064,0.03449064,,,,22000,0.000039936534,0.039936533999999996,0.3,0.8219178,3.14,0.28,0.15
,Africa (FAO),1989,565780160,688177,,,0.7047,,976569,,,,,68000,0.00012018802,0.12018801999999999,9000,0.000015907237,0.015907237,755000,0.0013344405,1.3344405000000001,295000,0.0005214039,0.5214039,34000,0.00006009401,0.060094009999999996,,,,39000,0.00006893137,0.06893136999999999,0.52,1.42465752,5.58,0.49,0.26
,Africa (FAO),1990,580821250,701066,,,0.6778,,1034300,,,,,51000,0.00008780671,0.08780671,6000,0.000010330201,0.010330200999999999,716000,0.0012327372,1.2327372,281000,0.00048379772,0.48379772,26000,0.0000447642,0.044764200000000004,,,,34000,0.000058537804,0.058537804,0.48,1.31506848,5.1,0.46,0.24
,Africa (FAO),1991,595983740,673606,,,0.8211,,820413,,,,,24000,0.000040269555,0.040269555,6000,0.000010067389,0.010067389,670000,0.0011241917,1.1241917000000001,192000,0.00032215644,0.32215644,19000,0.000031880063,0.031880063,,,,28000,0.000046981146,0.046981146,0.32,0.8767123200000001,3.38,0.31,0.16
,Africa (FAO),1992,611269600,488461,,,0.58129996,,840278,,,,,311000,0.0005087771,0.5087771,3000,0.000004907818,0.0049078179999999996,755000,0.0012351342,1.2351342,200000,0.00032718785,0.32718785,20000,0.000032718784,0.032718784,,,,33000,0.000053985998,0.053985998,0.33,0.9041095800000001,3.4,0.32,0.16
,Africa (FAO),1993,620328000,536809,,,0.6566,,817586,,,,,292000,0.00047071872,0.47071872000000003,46000,0.00007415432,0.07415432000000001,777000,0.0012525632,1.2525632,185000,0.00029822934,0.29822934,21000,0.00003385306,0.03385306,,,,34000,0.000054809712,0.054809712,0.3,0.8219178,3.16,0.29,0.15
,Africa (FAO),1994,635998000,570814,,,0.6498,,878434,,,,,243000,0.0003820767,0.3820767,29000,0.000045597626,0.045597626,737000,0.0011588087,1.1588086999999998,179000,0.00028144743,0.28144743,22000,0.000034591303,0.034591303,,,,32000,0.000050314622,0.050314622,0.28,0.7671232800000001,2.98,0.27,0.14
,Africa (FAO),1995,651920000,661472,,,0.7157,,924288,,,,,325000,0.0004985274,0.49852740000000006,7000,0.000010737514,0.010737514,999000,0.0015323967,1.5323966999999998,294000,0.00045097558,0.45097558,33000,0.000050619707,0.050619707,,,,45000,0.00006902687,0.06902687,0.45,1.2328767,4.87,0.43,0.22
,Africa (FAO),1996,668132000,708315,,,0.8813,,803726,,,,,293000,0.0004385361,0.4385361,17000,0.000025444075,0.025444075,1011000,0.001513174,1.513174,308000,0.00046098675,0.46098675,36000,0.00005388157,0.053881570000000004,,,,48000,0.00007184209,0.07184209,0.46,1.2602739600000001,4.97,0.43,0.23
,Africa (FAO),1997,684634000,751901,,,0.8943,,840812,,,,,386000,0.0005638049,0.5638048999999999,33000,0.00004820094,0.04820094,1113000,0.0016256862,1.6256861999999999,344000,0.00050245825,0.50245825,40000,0.00005842538,0.058425380000000006,,,,54000,0.00007887426,0.07887426,0.5,1.369863,5.44,0.47,0.25
,Africa (FAO),1998,701408000,937171,,,1.0155,,922855,,,,,376000,0.0005360646,0.5360646,52000,0.000074136595,0.074136595,1168000,0.001665222,1.665222,394000,0.00056172727,0.56172727,45000,0.000064156666,0.064156666,,,,62000,0.00008839363,0.08839363,0.56,1.5342465600000001,6.08,0.53,0.28
,Africa (FAO),1999,718424000,928493,,,1.054,,880932,,,,,347000,0.00048300167,0.48300167000000005,12000,0.000016703229,0.016703229,1325000,0.0018443147,1.8443147,418000,0.0005818291,0.5818291,46000,0.00006402904,0.06402904,,,,64000,0.000089083886,0.089083886,0.58,1.5890410799999999,6.29,0.55,0.28
,Africa (FAO),2000,735664000,945264,,,1.0521,,898457,,,,,560000,0.0007612171,0.7612171000000001,66000,0.00008971487,0.08971486999999999,1422000,0.0019329477,1.9329477,444000,0.0006035364,0.6035364000000001,47000,0.00006388786,0.06388786,,,,69000,0.00009379282,0.09379282,0.6,1.6438356,6.54,0.57,0.3
,Africa (FAO),2001,753123000,1026201,,,1.0756999,,953983,,,,,624000,0.0008285499,0.8285499000000001,19000,0.000025228283,0.025228283,1604000,0.0021297983,2.1297983,453000,0.0006014954,0.6014954,48000,0.00006373461,0.06373461,,,,71000,0.00009427411,0.09427411000000001,0.6,1.6438356,6.5,0.57,0.3
,Africa (FAO),2002,770857000,1029470,,,1.0407,,989185,,,,,725000,0.00094051164,0.9405116400000001,20000,0.00002594515,0.02594515,1811000,0.0023493334,2.3493334,474000,0.0006149,0.6149,51000,0.00006616013,0.06616013,,,,78000,0.00010118608,0.10118608,0.61,1.67123286,6.64,0.58,0.3
,Africa (FAO),2003,788976000,1009566,,,0.97929996,,1030869,,,,,835000,0.0010583338,1.0583338,23000,0.00002915171,0.02915171,1915000,0.0024271968,2.4271968,493000,0.0006248606,0.6248606,85000,0.00010773458,0.10773458,,,,87000,0.00011026952,0.11026952000000001,0.63,1.72602738,6.77,0.59,0.31
,Africa (FAO),2004,807625000,1173271,,,1.0261999,,1143328,,,,,679000,0.0008407367,0.8407367,27000,0.00003343136,0.03343136,1816000,0.0022485682,2.2485682,504000,0.000624052,0.624052,139000,0.00017210958,0.17210958,,,,89000,0.00011019966,0.11019966,0.62,1.69863012,6.74,0.59,0.31
,Africa (FAO),2005,826909000,1317193,,,1.0896,,1208843,,,,,1249000,0.0015104443,1.5104443,27000,0.00003265172,0.03265172,2462000,0.002977353,2.977353,621000,0.00075098954,0.75098954,95000,0.000114885675,0.11488567499999999,,,,103000,0.00012456026,0.12456026,0.75,2.0547945,8.02,0.71,0.37
,Africa (FAO),2006,846870000,1498401,,,1.1223999,,1334975,,,,,1034000,0.0012209666,1.2209666,30000,0.000035424564,0.035424564,2438000,0.0028788361,2.8788361,641000,0.00075690483,0.75690483,109000,0.00012870925,0.12870925,,,,108000,0.00012752843,0.12752843,0.76,2.08219176,8.14,0.71,0.37
,Africa (FAO),2007,867487000,1411115,,,1.0393,,1357812,,,,,1792000,0.002065737,2.0657370000000004,51000,0.000058790505,0.058790505,2725000,0.0031412574,3.1412573999999998,684000,0.00078848447,0.78848447,91000,0.000104900704,0.104900704,,,,104000,0.00011988652,0.11988652000000001,0.79,2.16438354,8.34,0.75,0.39
,Africa (FAO),2008,888756000,1402222,,,1.1349,,1235573,,,,,1639000,0.0018441507,1.8441507,30000,0.000033755045,0.033755045000000004,2939000,0.0033068694,3.3068694,762000,0.0008573782,0.8573782,97000,0.000109141314,0.109141314,,,,92000,0.00010351548,0.10351547999999999,0.86,2.35616436,8.95,0.83,0.42
,Africa (FAO),2009,910657000,1588817,,,1.132,,1403596,,,,,2054000,0.0022555145,2.2555145,192000,0.00021083679,0.21083679000000002,3030000,0.0033272682,3.3272682000000002,658000,0.00072255527,0.72255527,89000,0.00009773164,0.09773164,,,,82000,0.00009004488,0.09004488000000001,0.72,1.97260272,7.46,0.7,0.35
,Africa (FAO),2010,968892540,1604449,,,1.3472999,,1190843,,,,,2450000,0.0025286602,2.5286602,163000,0.00016823331,0.16823331,3969000,0.0040964293,4.0964293000000005,427000,0.00044070935,0.44070935,401000,0.00041387457,0.41387457,44000,0.00004541267,0.045412669999999995,172000,0.00017752226,0.17752226,0.44,1.20547944,4.44,0.43,0.22
,Africa (FAO),2011,994150500,1897942,,,1.1711999,,1620557,,,,,2242000,0.0022551918,2.2551918,64000,0.000064376574,0.064376574,4030000,0.0040537124,4.0537124,365000,0.00036714764,0.36714764,454000,0.0004566713,0.4566713,25000,0.000025147097,0.025147097,198000,0.00019916502,0.19916502,0.37,1.01369862,3.7,0.36,0.18
,Africa (FAO),2012,1056420860,2126417,,,1.1771,,1806489,,,,,2372000,0.0022453172,2.2453172,200000,0.00018931848,0.18931848,4561000,0.004317408,4.317408,400000,0.00037863696,0.37863696,501000,0.0004742428,0.47424279999999996,21000,0.00001987844,0.019878439999999997,217000,0.00020541056,0.20541056000000002,0.38,1.04109588,3.79,0.37,0.19
,Africa (FAO),2013,1084143100,2189432,,,1.1510999,,1901956,,,,,2148000,0.0019812882,1.9812882,58000,0.000053498472,0.053498472,4697000,0.004332454,4.332454,410000,0.00037817884,0.37817884,549000,0.0005063907,0.5063907000000001,27000,0.00002490446,0.02490446,201000,0.00018539987,0.18539987000000002,0.38,1.04109588,3.8,0.37,0.18
,Africa (FAO),2014,1122411500,2476257,,,1.3225,,1872398,,,,,2586000,0.002303968,2.303968,108000,0.000096221396,0.096221396,4806000,0.004281852,4.281852,437000,0.00038934028,0.38934028,423000,0.00037686713,0.37686713,37000,0.000032964737,0.032964737,196000,0.00017462402,0.17462402,0.39,1.0684931400000002,3.9,0.38,0.19
,Africa (FAO),2015,1151775200,2619533,,,1.2369,,2117906,,,,,2752000,0.002389355,2.389355,99000,0.00008595427,0.08595427,5186000,0.0045026145,4.5026145,398000,0.00034555353,0.34555353,364000,0.00031603387,0.31603387,0,0,0,187000,0.00016235806,0.16235806,0.35,0.9589040999999999,3.43,0.34,0.17
,Africa (FAO),2016,1181768400,2771245,,,1.114,,2487750,,,,,2841000,0.0024040241,2.4040241,151000,0.0001277746,0.1277746,5163000,0.004368876,4.368876,488000,0.00041294043,0.41294043,625000,0.0005288684,0.5288684,168000,0.00014215983,0.14215983000000001,256000,0.0002166245,0.21662450000000003,0.41,1.12328766,4.24,0.4,0.2
,Africa (FAO),2017,1212357400,3589968,,,1.3104,,2739572,,,,,2776000,0.0022897539,2.2897539,385000,0.00031756313,0.31756313,5953000,0.0049102684,4.9102684,573000,0.0004726329,0.47263289999999997,765000,0.00063100207,0.63100207,0,0,0,258000,0.00021280853,0.21280853,0.47,1.28767122,4.83,0.46,0.23
,Africa (FAO),2018,1243456300,3684967,,,1.4089,,2615434,,,,,4487000,0.0036084903,3.6084902999999997,247000,0.00019863989,0.19863988999999999,7846000,0.006309832,6.309831999999999,470000,0.00037797872,0.37797872,866000,0.0006964459,0.6964459000000001,99000,0.000079616795,0.079616795,410000,0.0003297261,0.3297261,0.38,1.04109588,3.73,0.37,0.18
,Africa (FAO),2019,1286024600,3444546,,,1.2741,,2703594,,,,,5164000,0.004015475,4.015475,228000,0.00017729054,0.17729054,8355000,0.006496765,6.496765,520000,0.00040434685,0.40434685,655000,0.0005093215,0.5093215,387000,0.00030092735,0.30092735,318000,0.00024727365,0.24727365,0.4,1.0958904,3.99,0.4,0.2
,Africa (FAO),2020,1317984000,3888053,,,1.3241,,2936479,,,,,5682000,0.00431113,4.3111299999999995,319000,0.00024203632,0.24203632,8993000,0.0068233,6.8233,550000,0.000417304,0.417304,1193000,0.00090517034,0.90517034,43000,0.000032625587,0.032625587,316000,0.00023976012,0.23976012,0.42,1.15068492,4.14,0.41,0.2
,Africa (FAO),2021,,4679332,,,1.4416,,3245818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Albania,1961,1769076,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1962,1828234,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1963,1888302,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1964,1949020,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1965,2009793,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1966,2070694,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1967,2132447,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1968,2195474,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1969,2259797,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1970,2324733,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1971,2389820,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1972,2455181,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1973,2520442,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1974,2585457,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1975,2650128,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1976,2713564,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1977,2774798,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1978,2833317,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1979,2888764,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1980,2941650,6000,0.0020396716,2.0396716,1,,6000,0.0020396716,20.396716,,,0,0,0,0,0,0,6000,0.0020396716,2.0396716,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1981,2992391,6500,0.002172176,2.172176,1.0833,,6000,0.0020050856,20.050856,,,0,0,0,0,0,0,7000,0.0023392665,2.3392665000000004,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1982,3041188,7500,0.0024661415,2.4661415,1.25,,6000,0.0019729133,19.729132999999997,,,0,0,0,0,0,0,8000,0.0026305509,2.6305509000000002,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1983,3087904,7000,0.00226691,2.26691,1.4,,5000,0.0016192213,16.192213,,,0,0,0,0,0,0,7000,0.00226691,2.26691,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1984,3131731,7500,0.0023948418,2.3948418,1.5,,5000,0.0015965612,15.965612,,,0,0,0,0,0,0,8000,0.002554498,2.554498,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1985,3171727,8000,0.002522285,2.522285,1.5999999,,5000,0.0015764282,15.764282,,,0,0,0,0,0,0,8000,0.002522285,2.522285,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1986,3207129,9000,0.0028062481,2.8062481,1.5,,6000,0.0018708322,18.708322,,,0,0,0,0,0,0,9000,0.0028062481,2.8062481,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1987,3237677,6000,0.0018531806,1.8531806,1.1999999,,5000,0.0015443171,15.443171,,,0,0,0,0,0,0,6000,0.0018531806,1.8531806,0,0,0,,,,,,,0,0,0,0,0,0,,
,Albania,1988,3263019,11000,0.0033711111,3.3711111,1,,11000,0.0033711111,33.711111,,,0,0,0,0,0,0,11000,0.0033711111,3.3711111,0,0,0,,,,,,,0,0,0,0,0,0,,
